,acc,categorical_accuracy,loss,lr,val_acc,val_categorical_accuracy,val_loss
0,0.02564102564102564,0.02564102564102564,3.7102827328902026,0.0010000000474974513,0.04603580562659847,0.04603580562659847,3.652079862097035
1,0.06153846153846154,0.06153846153846154,3.5680754429254775,0.0010000000474974513,0.028132992327365727,0.028132992327365727,3.667495584853775
