,acc,categorical_accuracy,loss,lr,val_acc,val_categorical_accuracy,val_loss
0,0.028205128205128206,0.028205128205128206,3.6297314558273706,0.0010000000474974513,0.04092071622686313,0.04092071622686313,3.6272845743867137
1,0.03333333333333333,0.03333333333333333,3.5931778186406844,0.0010000000474974513,0.04092071622686313,0.04092071622686313,3.6358332213233497
